message,level,source,method,time
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:27:27.502 UTC
Mon Mar 09 22:27:27 GMT 2015 blockchain BTC 287.87 USD 0.00348942 0.00345816 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:27:27.503 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:28:24.576 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:30:00.832 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:30:00.834 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:30:00.954 UTC
Sell Price 0.00348942  | Buy Price  0.00345816,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:30:00.955 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:30:00.955 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:30:00.955 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:30:00.956 UTC
Strategy - Submit order : BUY side order :  BUY 2.3134 NBT @ 0.00345816 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:05.886 UTC
Strategy - BUY Response1 = 8850,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:06.388 UTC
Strategy - Submit order : BUY side order :  BUY 1.4093 NBT @ 0.00345816 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:11.890 UTC
Strategy : BUY Response2 = 8854,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:12.357 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00348942 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:12.629 UTC
Strategy - SELL Response1 = 8855,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:12.886 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00348942 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:18.381 UTC
Strategy : SELL Response2 = 8857,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:30:18.846 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:30:24.847 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:30:24.931 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:30:24.932 UTC
Mon Mar 09 22:30:24 GMT 2015 blockchain BTC 287.87 USD 0.00348942 0.00345816 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:30:24.932 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:30:34.362 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:32:44.333 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:33:00.709 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:33:00.710 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:33:00.881 UTC
Sell Price 0.00348966  | Buy Price  0.0034584,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:33:00.882 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:33:00.883 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:33:00.883 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:33:00.884 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00348966 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:08.709 UTC
Strategy - SELL Response1 = 8874,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:09.174 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00348966 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:14.659 UTC
Strategy : SELL Response2 = 8878,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:14.953 UTC
Strategy - Submit order : BUY side order :  BUY 2.3132 NBT @ 0.0034584 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:15.460 UTC
Strategy - BUY Response1 = 8880,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:15.769 UTC
Strategy - Submit order : BUY side order :  BUY 1.4092 NBT @ 0.0034584 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:21.226 UTC
Strategy : BUY Response2 = 8884,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:33:21.711 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:33:27.712 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:33:27.795 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:33:27.796 UTC
Mon Mar 09 22:33:27 GMT 2015 blockchain BTC 287.85 USD 0.00348966 0.0034584 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:33:27.796 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:34:54.622 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:36:00.670 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:36:00.671 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:36:00.801 UTC
Sell Price 0.00349039  | Buy Price  0.00345912,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:36:00.802 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:36:00.802 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:36:00.803 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:36:00.803 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00349039 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:09.161 UTC
Strategy - SELL Response1 = 8896,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:09.558 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00349039 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:15.052 UTC
Strategy : SELL Response2 = 8900,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:15.305 UTC
Strategy - Submit order : BUY side order :  BUY 2.3127 NBT @ 0.00345912 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:15.772 UTC
Strategy - BUY Response1 = 8901,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:16.278 UTC
Strategy - Submit order : BUY side order :  BUY 1.4088 NBT @ 0.00345912 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:21.721 UTC
Strategy : BUY Response2 = 8905,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:36:22.194 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:36:28.195 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:36:28.279 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:36:28.281 UTC
Mon Mar 09 22:36:28 GMT 2015 blockchain BTC 287.79 USD 0.00349039 0.00345912 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:36:28.281 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:37:04.613 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:39:00.753 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:39:00.754 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:39:00.922 UTC
Sell Price 0.00349039  | Buy Price  0.00345912,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:39:00.923 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:39:00.923 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:39:00.924 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:39:00.924 UTC
Strategy - Submit order : BUY side order :  BUY 2.3127 NBT @ 0.00345912 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:08.772 UTC
Strategy - BUY Response1 = 8919,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:09.307 UTC
Liquidity is not being sent  a wall shift is happening. Will send on next execution.,WARNING,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:39:13.144 UTC
Strategy - Submit order : BUY side order :  BUY 1.4087 NBT @ 0.00345912 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:14.810 UTC
Strategy : BUY Response2 = 8921,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:15.284 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00349039 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:15.545 UTC
Strategy - SELL Response1 = 8922,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:16.016 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00349039 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:21.612 UTC
Strategy : SELL Response2 = 8924,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:39:22.088 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:39:28.090 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:39:28.196 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:39:28.197 UTC
Mon Mar 09 22:39:28 GMT 2015 blockchain BTC 287.79 USD 0.00349039 0.00345912 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:39:28.197 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:41:25.003 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:42:00.692 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:42:00.692 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:42:00.813 UTC
Sell Price 0.00351175  | Buy Price  0.00348028,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:42:00.814 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:42:00.815 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:42:00.815 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:42:00.816 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00351175 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:08.507 UTC
Strategy - SELL Response1 = 8941,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:08.970 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00351175 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:14.415 UTC
Strategy : SELL Response2 = 8945,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:14.937 UTC
Strategy - Submit order : BUY side order :  BUY 2.2987 NBT @ 0.00348028 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:15.524 UTC
Strategy - BUY Response1 = 8947,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:18.441 UTC
Strategy - Submit order : BUY side order :  BUY 1.4001 NBT @ 0.00348028 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:23.902 UTC
Strategy : BUY Response2 = 8950,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:42:24.423 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:42:30.424 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:42:30.537 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:42:30.538 UTC
Mon Mar 09 22:42:30 GMT 2015 blockchain BTC 286.04 USD 0.00351175 0.00348028 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:42:30.539 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 09 2015 22:43:34.572 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 09 2015 22:45:00.815 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 09 2015 22:45:00.815 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 09 2015 22:45:01.004 UTC
Sell Price 0.00351175  | Buy Price  0.00348028,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 09 2015 22:45:01.004 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:45:01.005 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 09 2015 22:45:01.005 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 09 2015 22:45:01.005 UTC
Strategy - Submit order : BUY side order :  BUY 2.2987 NBT @ 0.00348028 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:45:04.708 UTC
Strategy - BUY Response1 = 8967,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:45:05.189 UTC
Strategy - Submit order : BUY side order :  BUY 1.3946 NBT @ 0.00348028 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:45:10.674 UTC
Strategy : BUY Response2 = 8969,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:45:11.185 UTC
Strategy - Submit order : SELL side order :  SELL 3.0 NBT @ 0.00351175 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 09 2015 22:45:11.445 UTC
